team,elo_after,season,date,elo_before
Colorado Rapids,1464.0491720842122,2017,2017-06-03,1453.9702044634232
FC Dallas,1571.6656377192012,2017,2017-06-03,1562.843894282156
Montreal Impact,1509.5729375401413,2017,2017-06-03,1500.9644426518062
New England Revolution,1513.778330651135,2017,2017-06-03,1491.2047706990936
DC United,1440.5935069159436,2017,2017-06-03,1440.8181492550755
Vancouver Whitecaps,1496.6135459251918,2017,2017-06-03,1480.6204602835405
Sporting Kansas City,1541.813714627922,2017,2017-06-03,1530.4770798431973
New York City,1541.8708925649726,2017,2017-06-03,1534.9251473146144
Columbus Crew,1487.7890794046432,2017,2017-06-03,1497.8680470254321
Real Salt Lake,1408.8648663393699,2017,2017-06-03,1417.686609776415
New York Red Bulls,1491.4144017725264,2017,2017-06-03,1500.0228966608615
Toronto FC,1594.7139437546512,2017,2017-06-03,1617.2875037066926
Los Angeles Galaxy,1534.537969775125,2017,2017-06-03,1534.3133274359932
Atlanta United,1525.72823454658,2017,2017-06-03,1541.7213201882314
Minnesota,1446.2861811221978,2017,2017-06-03,1457.6228159069226
Philadelphia Union,1471.933843904663,2017,2017-06-03,1478.8795891550212
Seattle Sounders,1521.9084090884176,2017,2017-06-04,1513.6236848957628
Orlando City,1485.1134681368585,2017,2017-06-04,1487.3194531329384
Houston Dynamo,1494.121379687567,2017,2017-06-04,1502.4061038802217
Chicago Fire,1524.9212034695274,2017,2017-06-04,1522.7152184734475
Portland Timbers,1521.9902645414095,2017,2017-06-10,1505.7504949941376
Sporting Kansas City,1537.4547699137115,2017,2017-06-10,1541.813714627922
Chicago Fire,1537.917418282309,2017,2017-06-10,1524.9212034695274
FC Dallas,1555.4258681719293,2017,2017-06-10,1571.6656377192012
Montreal Impact,1513.9318822543519,2017,2017-06-10,1509.5729375401413
Atlanta United,1512.7320197337986,2017,2017-06-10,1525.72823454658
Los Angeles Galaxy,1529.936024066275,2017,2017-06-17,1534.537969775125
Real Salt Lake,1418.7265488533183,2017,2017-06-17,1408.8648663393699
Vancouver Whitecaps,1495.1976007452333,2017,2017-06-17,1496.6135459251918
Colorado Rapids,1474.603563490091,2017,2017-06-17,1464.0491720842122
San Jose Earthquakes,1458.001972513728,2017,2017-06-17,1458.7360852348822
Toronto FC,1601.4831724023734,2017,2017-06-17,1594.7139437546512
New England Revolution,1499.1990466964094,2017,2017-06-17,1513.778330651135
Orlando City,1482.6887739057659,2017,2017-06-17,1485.1134681368585
Atlanta United,1524.5242769822012,2017,2017-06-17,1512.7320197337986
New York City,1549.884699125644,2017,2017-06-17,1541.8708925649726
Houston Dynamo,1498.723325396417,2017,2017-06-17,1494.121379687567
Minnesota,1436.4244986082495,2017,2017-06-17,1446.2861811221978
FC Dallas,1556.8418133518878,2017,2017-06-17,1555.4258681719293
Portland Timbers,1511.4358731355308,2017,2017-06-17,1521.9902645414095
Sporting Kansas City,1538.1888826348656,2017,2017-06-17,1537.4547699137115
DC United,1433.8242782682214,2017,2017-06-17,1440.5935069159436
Chicago Fire,1552.4967022370347,2017,2017-06-17,1537.917418282309
Montreal Impact,1516.3565764854445,2017,2017-06-17,1513.9318822543519
Columbus Crew,1475.9968221562406,2017,2017-06-17,1487.7890794046432
Seattle Sounders,1513.8946025277462,2017,2017-06-17,1521.9084090884176
Philadelphia Union,1449.8353935439745,2017,2017-06-18,1471.933843904663
New York Red Bulls,1513.512852133215,2017,2017-06-18,1491.4144017725264
Seattle Sounders,1509.5667206207427,2017,2017-06-21,1513.8946025277462
Colorado Rapids,1454.3020863527029,2017,2017-06-21,1474.603563490091
Minnesota,1447.5629071976437,2017,2017-06-21,1436.4244986082495
DC United,1445.503144297381,2017,2017-06-21,1433.8242782682214
Orlando City,1487.0166558127694,2017,2017-06-21,1482.6887739057659
Los Angeles Galaxy,1550.237501203663,2017,2017-06-21,1529.936024066275
Portland Timbers,1500.2974645461366,2017,2017-06-21,1511.4358731355308
Atlanta United,1512.8454109530417,2017,2017-06-21,1524.5242769822012
Houston Dynamo,1497.2837552788835,2017,2017-06-23,1498.723325396417
Toronto FC,1610.04617788693,2017,2017-06-23,1601.4831724023734
FC Dallas,1558.2813834694214,2017,2017-06-23,1556.8418133518878
New England Revolution,1490.6360412118527,2017,2017-06-23,1499.1990466964094
Los Angeles Galaxy,1534.4962929886335,2017,2017-06-24,1550.237501203663
San Jose Earthquakes,1465.4336869331532,2017,2017-06-24,1458.001972513728
Chicago Fire,1565.0231864325172,2017,2017-06-24,1552.4967022370347
Minnesota,1445.7678454685386,2017,2017-06-24,1447.5629071976437
Columbus Crew,1493.4269901491334,2017,2017-06-24,1475.9968221562406
Atlanta United,1519.7204060525924,2017,2017-06-24,1512.8454109530417
Philadelphia Union,1458.3364319593882,2017,2017-06-24,1449.8353935439745
New York Red Bulls,1492.2527598157762,2017,2017-06-24,1513.512852133215
Sporting Kansas City,1553.9300908498951,2017,2017-06-24,1538.1888826348656
Real Salt Lake,1411.2948344338931,2017,2017-06-24,1418.7265488533183
Orlando City,1474.490171617287,2017,2017-06-24,1487.0166558127694
Vancouver Whitecaps,1496.9926624743384,2017,2017-06-24,1495.1976007452333
Montreal Impact,1498.9264084925517,2017,2017-06-24,1516.3565764854445
Colorado Rapids,1447.4270912531522,2017,2017-06-24,1454.3020863527029
DC United,1437.0021058819673,2017,2017-06-24,1445.503144297381
New York City,1571.1447914430826,2017,2017-06-24,1549.884699125644
Portland Timbers,1497.2330808129645,2017,2017-06-25,1500.2974645461366
Seattle Sounders,1512.6311043539147,2017,2017-06-25,1509.5667206207427
New York City,1578.8706543087158,2017,2017-06-29,1571.1447914430826
Minnesota,1438.0419826029054,2017,2017-06-29,1445.7678454685386
Real Salt Lake,1398.0283801141368,2017,2017-06-30,1411.2948344338931
Orlando City,1487.7566259370433,2017,2017-06-30,1474.490171617287
San Jose Earthquakes,1476.3679624263984,2017,2017-07-01,1465.4336869331532
Colorado Rapids,1462.8471451791302,2017,2017-07-01,1447.4270912531522
Columbus Crew,1471.6646603210131,2017,2017-07-01,1493.4269901491334
Chicago Fire,1577.417387477156,2017,2017-07-01,1565.0231864325172
FC Dallas,1573.7983385610505,2017,2017-07-01,1558.2813834694214
Montreal Impact,1509.0962857840466,2017,2017-07-01,1498.9264084925517
Sporting Kansas City,1548.857341921987,2017,2017-07-01,1553.9300908498951
Los Angeles Galaxy,1523.5620174953883,2017,2017-07-01,1534.4962929886335
Houston Dynamo,1481.8637013529055,2017,2017-07-01,1497.2837552788835
Atlanta United,1541.4827358807127,2017,2017-07-01,1519.7204060525924
Vancouver Whitecaps,1484.5984614296997,2017,2017-07-01,1496.9926624743384
Toronto FC,1594.529222795301,2017,2017-07-01,1610.04617788693
DC United,1426.8322285904724,2017,2017-07-01,1437.0021058819673
Portland Timbers,1502.3058297408727,2017,2017-07-01,1497.2330808129645
Philadelphia Union,1475.2954424635345,2017,2017-07-02,1458.3364319593882
New England Revolution,1473.6770307077063,2017,2017-07-02,1490.6360412118527
Los Angeles Galaxy,1488.2125064423233,2017,2017-07-04,1523.5620174953883
Colorado Rapids,1442.263509892554,2017,2017-07-04,1462.8471451791302
FC Dallas,1580.7968414035797,2017,2017-07-04,1573.7983385610505
Atlanta United,1551.5191361189047,2017,2017-07-04,1541.4827358807127
Minnesota,1423.7768828705182,2017,2017-07-04,1438.0419826029054
Real Salt Lake,1433.3778911672018,2017,2017-07-04,1398.0283801141368
Seattle Sounders,1533.2147396404907,2017,2017-07-04,1512.6311043539147
DC United,1419.8337257479432,2017,2017-07-04,1426.8322285904724
San Jose Earthquakes,1466.3315621882064,2017,2017-07-04,1476.3679624263984
Columbus Crew,1485.9297600534003,2017,2017-07-04,1471.6646603210131
Portland Timbers,1501.447680769062,2017,2017-07-05,1502.3058297408727
Vancouver Whitecaps,1496.4006479010177,2017,2017-07-05,1484.5984614296997
Houston Dynamo,1496.1479285725575,2017,2017-07-05,1481.8637013529055
New England Revolution,1458.9151166128906,2017,2017-07-05,1473.6770307077063
Orlando City,1470.1074573145029,2017,2017-07-05,1487.7566259370433
Chicago Fire,1578.2755364489667,2017,2017-07-05,1577.417387477156
New York City,1567.0684678373977,2017,2017-07-05,1578.8706543087158
Montreal Impact,1494.8120585643946,2017,2017-07-05,1509.0962857840466
New York Red Bulls,1507.014673910592,2017,2017-07-05,1492.2527598157762
Toronto FC,1612.1783914178413,2017,2017-07-05,1594.529222795301
Sporting Kansas City,1543.3161714336002,2017,2017-07-06,1548.857341921987
Philadelphia Union,1480.8366129519213,2017,2017-07-06,1475.2954424635345
Los Angeles Galaxy,1473.1132451798833,2017,2017-07-19,1488.2125064423233
Portland Timbers,1471.0137072902608,2017,2017-07-19,1501.447680769062
Seattle Sounders,1538.6501546597945,2017,2017-07-19,1533.2147396404907
Minnesota,1422.8246190688963,2017,2017-07-19,1423.7768828705182
Montreal Impact,1503.0108730273075,2017,2017-07-19,1494.8120585643946
New York City,1565.188249015617,2017,2017-07-19,1567.0684678373977
New York Red Bulls,1520.8713084495935,2017,2017-07-19,1507.014673910592
Vancouver Whitecaps,1511.4999091634577,2017,2017-07-19,1496.4006479010177
Real Salt Lake,1463.811864646003,2017,2017-07-19,1433.3778911672018
DC United,1414.3983107286394,2017,2017-07-19,1419.8337257479432
Houston Dynamo,1497.1001923741794,2017,2017-07-19,1496.1479285725575
Philadelphia Union,1472.6377984890084,2017,2017-07-19,1480.8366129519213
Toronto FC,1614.058610239622,2017,2017-07-19,1612.1783914178413
San Jose Earthquakes,1452.4749276492048,2017,2017-07-19,1466.3315621882064
Orlando City,1457.4660513172576,2017,2017-07-21,1470.1074573145029
Atlanta United,1564.16054211615,2017,2017-07-21,1551.5191361189047
Real Salt Lake,1463.1047884942516,2017,2017-07-22,1463.811864646003
Columbus Crew,1494.1498257292874,2017,2017-07-22,1485.9297600534003
Montreal Impact,1490.2446713379709,2017,2017-07-22,1503.0108730273075
New England Revolution,1468.0104365382979,2017,2017-07-22,1458.9151166128906
DC United,1395.5028667321005,2017,2017-07-22,1414.3983107286394
Toronto FC,1606.210386142017,2017,2017-07-22,1614.058610239622
Minnesota,1401.7065566350486,2017,2017-07-22,1422.8246190688963
New York City,1574.2474778849669,2017,2017-07-22,1565.188249015617
Sporting Kansas City,1544.0232475853516,2017,2017-07-22,1543.3161714336002
Philadelphia Union,1464.4177328131213,2017,2017-07-22,1472.6377984890084
FC Dallas,1593.5630430929164,2017,2017-07-22,1580.7968414035797
Los Angeles Galaxy,1464.017925254476,2017,2017-07-22,1473.1132451798833
Houston Dynamo,1515.9956363707183,2017,2017-07-22,1497.1001923741794
Colorado Rapids,1450.1117339901593,2017,2017-07-22,1442.263509892554
New York Red Bulls,1541.989370883441,2017,2017-07-22,1520.8713084495935
Chicago Fire,1569.2163075796168,2017,2017-07-22,1578.2755364489667
Seattle Sounders,1549.3634256972823,2017,2017-07-23,1538.6501546597945
Vancouver Whitecaps,1494.8959129046289,2017,2017-07-23,1511.4999091634577
San Jose Earthquakes,1441.761656611717,2017,2017-07-23,1452.4749276492048
Portland Timbers,1487.6177035490896,2017,2017-07-23,1471.0137072902608
Philadelphia Union,1481.2275166003678,2017,2017-07-26,1464.4177328131213
Columbus Crew,1477.340041942041,2017,2017-07-26,1494.1498257292874
Los Angeles Galaxy,1463.512076715747,2017,2017-07-29,1464.017925254476
FC Dallas,1559.4375791752657,2017,2017-07-29,1593.5630430929164
Houston Dynamo,1511.7529702625461,2017,2017-07-29,1515.9956363707183
Minnesota,1417.5352876054944,2017,2017-07-29,1401.7065566350486
Real Salt Lake,1460.2013155700881,2017,2017-07-29,1463.1047884942516
San Jose Earthquakes,1450.6676159641006,2017,2017-07-29,1441.761656611717
Sporting Kansas City,1553.4787073031403,2017,2017-07-29,1544.0232475853516
New England Revolution,1483.871461626539,2017,2017-07-29,1468.0104365382979
New York Red Bulls,1555.242946682197,2017,2017-07-29,1541.989370883441
Atlanta United,1557.7594900330803,2017,2017-07-29,1564.16054211615
Seattle Sounders,1549.8692742360113,2017,2017-07-29,1549.3634256972823
Vancouver Whitecaps,1529.0213768222795,2017,2017-07-29,1494.8959129046289
Portland Timbers,1491.8603696572618,2017,2017-07-29,1487.6177035490896
DC United,1379.6741357616547,2017,2017-07-29,1395.5028667321005
Columbus Crew,1480.2435148662044,2017,2017-07-29,1477.340041942041
Colorado Rapids,1441.2057746377757,2017,2017-07-29,1450.1117339901593
Chicago Fire,1559.760847861828,2017,2017-07-29,1569.2163075796168
Philadelphia Union,1465.3664915121267,2017,2017-07-29,1481.2275166003678
Montreal Impact,1476.991095539215,2017,2017-07-29,1490.2446713379709
Orlando City,1463.8671034003273,2017,2017-07-29,1457.4660513172576
Toronto FC,1620.5529898120774,2017,2017-07-30,1606.210386142017
New York City,1559.9048742149064,2017,2017-07-30,1574.2474778849669
San Jose Earthquakes,1460.268027200332,2017,2017-08-05,1450.6676159641006
Colorado Rapids,1440.7851128852049,2017,2017-08-05,1441.2057746377757
Real Salt Lake,1458.5387314107577,2017,2017-08-05,1460.2013155700881
Chicago Fire,1570.9534591776016,2017,2017-08-05,1559.760847861828
Minnesota,1397.1232188263025,2017,2017-08-05,1417.5352876054944
Montreal Impact,1485.216387839354,2017,2017-08-05,1476.991095539215
DC United,1384.2896924444403,2017,2017-08-05,1379.6741357616547
Philadelphia Union,1483.059355258731,2017,2017-08-05,1465.3664915121267
Columbus Crew,1470.643103629973,2017,2017-08-05,1480.2435148662044
Vancouver Whitecaps,1529.4420385748504,2017,2017-08-05,1529.0213768222795
Houston Dynamo,1513.4155544218765,2017,2017-08-05,1511.7529702625461
New England Revolution,1472.6788503107655,2017,2017-08-05,1483.871461626539
Seattle Sounders,1570.2813430152032,2017,2017-08-05,1549.8692742360113
Orlando City,1455.6418111001883,2017,2017-08-05,1463.8671034003273
Toronto FC,1615.9374331292918,2017,2017-08-05,1620.5529898120774
FC Dallas,1541.7447154286613,2017,2017-08-05,1559.4375791752657
Sporting Kansas City,1550.2538628203342,2017,2017-08-06,1553.4787073031403
New York City,1568.3954969148704,2017,2017-08-06,1559.9048742149064
Portland Timbers,1503.4977141725421,2017,2017-08-06,1491.8603696572618
Atlanta United,1560.9843345158863,2017,2017-08-06,1557.7594900330803
New York Red Bulls,1546.752323982233,2017,2017-08-06,1555.242946682197
Los Angeles Galaxy,1451.8747322004667,2017,2017-08-06,1463.512076715747
Los Angeles Galaxy,1434.7299981931328,2017,2017-08-12,1451.8747322004667
Houston Dynamo,1525.7152043395872,2017,2017-08-12,1513.4155544218765
FC Dallas,1535.486624987936,2017,2017-08-12,1541.7447154286613
New England Revolution,1483.1931652815363,2017,2017-08-12,1472.6788503107655
Philadelphia Union,1456.296979184732,2017,2017-08-12,1483.059355258731
Columbus Crew,1488.65918257699,2017,2017-08-12,1470.643103629973
New York Red Bulls,1555.7421470899696,2017,2017-08-12,1546.752323982233
Toronto FC,1625.4893366505185,2017,2017-08-12,1615.9374331292918
Seattle Sounders,1578.2931525080644,2017,2017-08-12,1570.2813430152032
New York City,1585.5402309222043,2017,2017-08-12,1568.3954969148704
San Jose Earthquakes,1447.9683772826213,2017,2017-08-12,1460.268027200332
Colorado Rapids,1447.04320332593,2017,2017-08-12,1440.7851128852049
Vancouver Whitecaps,1518.9277236040796,2017,2017-08-12,1529.4420385748504
Montreal Impact,1511.978763913353,2017,2017-08-12,1485.216387839354
Chicago Fire,1552.9373802305847,2017,2017-08-12,1570.9534591776016
Orlando City,1446.6519879924517,2017,2017-08-12,1455.6418111001883
Portland Timbers,1493.9458106513155,2017,2017-08-12,1503.4977141725421
Sporting Kansas City,1542.242053327473,2017,2017-08-12,1550.2538628203342
DC United,1371.4019107998788,2017,2017-08-13,1384.2896924444403
Real Salt Lake,1471.4265130553192,2017,2017-08-13,1458.5387314107577
Montreal Impact,1529.4440931116485,2017,2017-08-16,1511.978763913353
Chicago Fire,1535.4720510322893,2017,2017-08-16,1552.9373802305847
Portland Timbers,1509.9744876389354,2017,2017-08-18,1493.9458106513155
New York Red Bulls,1539.7134701023497,2017,2017-08-18,1555.7421470899696
San Jose Earthquakes,1444.8736442198528,2017,2017-08-19,1447.9683772826213
Vancouver Whitecaps,1527.7833594012836,2017,2017-08-19,1518.9277236040796
Colorado Rapids,1429.4456833869865,2017,2017-08-19,1447.04320332593
Sporting Kansas City,1554.8789787870412,2017,2017-08-19,1542.242053327473
Chicago Fire,1516.955007198276,2017,2017-08-19,1535.4720510322893
Montreal Impact,1539.7788698054585,2017,2017-08-19,1529.4440931116485
Orlando City,1444.6673844479353,2017,2017-08-19,1446.6519879924517
Philadelphia Union,1459.3917122475004,2017,2017-08-19,1456.296979184732
Houston Dynamo,1516.8595685423832,2017,2017-08-19,1525.7152043395872
DC United,1388.9994307388224,2017,2017-08-19,1371.4019107998788
FC Dallas,1522.8496995283679,2017,2017-08-19,1535.486624987936
Toronto FC,1644.0063804845317,2017,2017-08-19,1625.4893366505185
Real Salt Lake,1461.0917363615092,2017,2017-08-19,1471.4265130553192
Columbus Crew,1490.6437861215063,2017,2017-08-19,1488.65918257699
Seattle Sounders,1582.2628901359285,2017,2017-08-20,1578.2931525080644
New York City,1591.24732505101,2017,2017-08-20,1585.5402309222043
Minnesota,1393.1534811984384,2017,2017-08-20,1397.1232188263025
New England Revolution,1477.4860711527306,2017,2017-08-20,1483.1931652815363
Portland Timbers,1516.245758879215,2017,2017-08-23,1509.9744876389354
Real Salt Lake,1476.3341205077074,2017,2017-08-23,1461.0917363615092
Vancouver Whitecaps,1526.2200729099368,2017,2017-08-23,1527.7833594012836
FC Dallas,1519.2984182183875,2017,2017-08-23,1522.8496995283679
Toronto FC,1650.839212257481,2017,2017-08-23,1644.0063804845317
Columbus Crew,1501.068020603296,2017,2017-08-23,1490.6437861215063
DC United,1403.4507253316208,2017,2017-08-23,1388.9994307388224
Colorado Rapids,1423.174412146707,2017,2017-08-23,1429.4456833869865
San Jose Earthquakes,1429.6312600736546,2017,2017-08-23,1444.8736442198528
Seattle Sounders,1583.8261766272753,2017,2017-08-23,1582.2628901359285
Houston Dynamo,1520.4108498523635,2017,2017-08-23,1516.8595685423832
Philadelphia Union,1452.5588804745512,2017,2017-08-23,1459.3917122475004
Los Angeles Galaxy,1424.3057637113432,2017,2017-08-23,1434.7299981931328
Atlanta United,1546.533039923088,2017,2017-08-23,1560.9843345158863
