season,date,home_team,home_final,away_final,away_team,penalties
2012,2012-08-29,New England Revolution,3,3,Chivas USA,0
2012,2012-08-29,Philadelphia Union,1,2,Columbus Crew,0
2012,2012-08-31,Portland Timbers,1,0,Colorado Rapids,0
2012,2012-09-01,Los Angeles Galaxy,2,0,Vancouver Whitecaps,0
2012,2012-09-01,Real Salt Lake,1,0,DC United,0
2012,2012-09-01,Sporting Kansas City,2,1,Toronto FC,0
2012,2012-09-01,Columbus Crew,2,1,Montreal Impact,0
2012,2012-09-01,New England Revolution,0,0,Philadelphia Union,0
2012,2012-09-02,San Jose Earthquakes,4,0,Chivas USA,0
2012,2012-09-02,Chicago Fire,3,1,Houston Dynamo,0
2012,2012-09-02,FC Dallas,1,1,Seattle Sounders,0
2012,2012-09-05,Colorado Rapids,3,0,Portland Timbers,0
2012,2012-09-05,New England Revolution,2,0,Columbus Crew,0
2012,2012-09-06,Houston Dynamo,1,0,Real Salt Lake,0
2012,2012-09-08,Seattle Sounders,2,1,Chivas USA,0
2012,2012-09-12,Toronto FC,1,2,Chicago Fire,0
2012,2012-09-14,Los Angeles Galaxy,2,0,Colorado Rapids,0
2012,2012-09-14,Sporting Kansas City,1,1,Houston Dynamo,0
2012,2012-09-15,Chivas USA,0,2,San Jose Earthquakes,0
2012,2012-09-15,Chicago Fire,3,1,Montreal Impact,0
2012,2012-09-15,FC Dallas,1,0,Vancouver Whitecaps,0
2012,2012-09-15,DC United,2,1,New England Revolution,0
2012,2012-09-15,New York Red Bulls,3,1,Columbus Crew,0
2012,2012-09-15,Portland Timbers,1,1,Seattle Sounders,0
2012,2012-09-15,Toronto FC,1,1,Philadelphia Union,0
2012,2012-09-19,San Jose Earthquakes,2,2,Portland Timbers,0
2012,2012-09-19,Columbus Crew,1,0,Chivas USA,0
2012,2012-09-19,New York Red Bulls,0,2,Sporting Kansas City,0
2012,2012-09-20,Philadelphia Union,0,1,DC United,0
2012,2012-09-22,Los Angeles Galaxy,4,2,Toronto FC,0
2012,2012-09-22,Seattle Sounders,1,2,San Jose Earthquakes,0
2012,2012-09-22,Chicago Fire,2,1,Columbus Crew,0
2012,2012-09-22,Real Salt Lake,2,1,Portland Timbers,0
2012,2012-09-22,New England Revolution,1,1,New York Red Bulls,0
2012,2012-09-22,Montreal Impact,0,0,Sporting Kansas City,0
2012,2012-09-23,Vancouver Whitecaps,2,2,Colorado Rapids,0
2012,2012-09-23,DC United,1,0,Chivas USA,0
2012,2012-09-23,Philadelphia Union,3,1,Houston Dynamo,0
2012,2012-09-28,Sporting Kansas City,2,0,Chicago Fire,0
2012,2012-09-29,Chivas USA,0,4,Real Salt Lake,0
2012,2012-09-29,Portland Timbers,1,1,DC United,0
2012,2012-09-29,San Jose Earthquakes,3,3,FC Dallas,0
2012,2012-09-29,Vancouver Whitecaps,0,0,Seattle Sounders,0
2012,2012-09-29,Houston Dynamo,2,0,New England Revolution,0
2012,2012-09-29,Columbus Crew,3,2,Philadelphia Union,0
2012,2012-09-29,New York Red Bulls,4,1,Toronto FC,0
2012,2012-09-30,Colorado Rapids,1,1,Los Angeles Galaxy,0
2012,2012-10-03,Vancouver Whitecaps,4,0,Chivas USA,0
2012,2012-10-03,Chicago Fire,1,3,Philadelphia Union,0
2012,2012-10-06,Colorado Rapids,1,4,San Jose Earthquakes,0
2012,2012-10-06,Los Angeles Galaxy,1,2,Real Salt Lake,0
2012,2012-10-06,Houston Dynamo,1,1,Montreal Impact,0
2012,2012-10-06,Philadelphia Union,1,0,New England Revolution,0
2012,2012-10-06,New York Red Bulls,0,2,Chicago Fire,0
2012,2012-10-06,Toronto FC,0,1,DC United,0
2012,2012-10-07,Seattle Sounders,3,0,Portland Timbers,0
2012,2012-10-07,Chivas USA,1,1,FC Dallas,0
2012,2012-10-07,Columbus Crew,1,1,Sporting Kansas City,0
2012,2012-10-17,Seattle Sounders,0,0,Real Salt Lake,0
2012,2012-10-20,Chivas USA,0,2,Colorado Rapids,0
2012,2012-10-20,Houston Dynamo,3,1,Philadelphia Union,0
2012,2012-10-20,DC United,3,2,Columbus Crew,0
2012,2012-10-20,New England Revolution,1,0,Chicago Fire,0
2012,2012-10-20,New York Red Bulls,0,0,Sporting Kansas City,0
2012,2012-10-20,Toronto FC,0,0,Montreal Impact,0
2012,2012-10-21,Seattle Sounders,3,1,FC Dallas,0
2012,2012-10-21,San Jose Earthquakes,2,2,Los Angeles Galaxy,0
2012,2012-10-21,Vancouver Whitecaps,0,1,Portland Timbers,0
2012,2012-10-24,Sporting Kansas City,2,1,Philadelphia Union,0
2012,2012-10-27,Colorado Rapids,2,0,Houston Dynamo,0
2012,2012-10-27,Real Salt Lake,0,0,Vancouver Whitecaps,0
2012,2012-10-27,Portland Timbers,1,1,San Jose Earthquakes,0
2012,2012-10-27,Chicago Fire,1,1,DC United,0
2012,2012-10-27,Montreal Impact,0,1,New England Revolution,0
2012,2012-10-27,Philadelphia Union,0,3,New York Red Bulls,0
2012,2012-10-28,Los Angeles Galaxy,1,0,Seattle Sounders,0
2012,2012-10-28,FC Dallas,2,2,Chivas USA,0
2012,2012-10-28,Columbus Crew,2,1,Toronto FC,0
2012,2012-10-31,Chicago Fire,1,2,Houston Dynamo,0
2012,2012-11-01,Los Angeles Galaxy,2,1,Vancouver Whitecaps,0
2012,2012-11-02,Seattle Sounders,0,0,Real Salt Lake,0
2012,2012-11-03,DC United,1,1,New York Red Bulls,0
2012,2012-11-04,Los Angeles Galaxy,0,1,San Jose Earthquakes,0
2012,2012-11-04,Houston Dynamo,2,0,Sporting Kansas City,0
2012,2012-11-07,San Jose Earthquakes,1,3,Los Angeles Galaxy,0
2012,2012-11-07,Sporting Kansas City,1,0,Houston Dynamo,0
2012,2012-11-08,Real Salt Lake,0,1,Seattle Sounders,0
2012,2012-11-08,New York Red Bulls,0,1,DC United,0
2012,2012-11-11,Los Angeles Galaxy,3,0,Seattle Sounders,0
2012,2012-11-11,Houston Dynamo,3,1,DC United,0
2012,2012-11-18,Seattle Sounders,2,1,Los Angeles Galaxy,0
2012,2012-11-18,DC United,1,1,Houston Dynamo,0
2012,2012-12-01,Los Angeles Galaxy,3,1,Houston Dynamo,0
2013,2013-03-02,Chivas USA,0,3,Columbus Crew,0
2013,2013-03-02,Seattle Sounders,0,1,Montreal Impact,0
2013,2013-03-02,FC Dallas,1,0,Colorado Rapids,0
2013,2013-03-02,Houston Dynamo,2,0,DC United,0
2013,2013-03-02,Vancouver Whitecaps,1,0,Toronto FC,0
2013,2013-03-02,Philadelphia Union,1,3,Sporting Kansas City,0
2013,2013-03-03,San Jose Earthquakes,0,2,Real Salt Lake,0
2013,2013-03-03,Portland Timbers,3,3,New York Red Bulls,0
2013,2013-03-03,Los Angeles Galaxy,4,0,Chicago Fire,0
2013,2013-03-09,Portland Timbers,1,2,Montreal Impact,0
2013,2013-03-09,Chicago Fire,0,1,New England Revolution,0
2013,2013-03-09,Vancouver Whitecaps,2,1,Columbus Crew,0
2013,2013-03-09,DC United,1,0,Real Salt Lake,0
2013,2013-03-09,Toronto FC,2,1,Sporting Kansas City,0
2013,2013-03-10,San Jose Earthquakes,2,1,New York Red Bulls,0
2013,2013-03-10,Chivas USA,3,1,FC Dallas,0
2013,2013-03-10,Colorado Rapids,1,2,Philadelphia Union,0
2013,2013-03-16,Seattle Sounders,1,1,Portland Timbers,0
2013,2013-03-16,Real Salt Lake,1,1,Colorado Rapids,0
2013,2013-03-16,Columbus Crew,1,1,San Jose Earthquakes,0
2013,2013-03-16,Philadelphia Union,1,0,New England Revolution,0
2013,2013-03-16,Montreal Impact,2,1,Toronto FC,0
2013,2013-03-16,Sporting Kansas City,0,0,Chicago Fire,0
2013,2013-03-16,New York Red Bulls,0,0,DC United,0
2013,2013-03-17,Los Angeles Galaxy,1,1,Chivas USA,0
2013,2013-03-17,FC Dallas,3,2,Houston Dynamo,0
2013,2013-03-23,Los Angeles Galaxy,1,0,Colorado Rapids,0
2013,2013-03-23,San Jose Earthquakes,1,0,Seattle Sounders,0
2013,2013-03-23,FC Dallas,2,0,Real Salt Lake,0
2013,2013-03-23,Houston Dynamo,2,1,Vancouver Whitecaps,0
2013,2013-03-23,Montreal Impact,1,0,New York Red Bulls,0
2013,2013-03-23,New England Revolution,0,0,Sporting Kansas City,0
2013,2013-03-23,DC United,1,2,Columbus Crew,0
2013,2013-03-24,Chicago Fire,1,4,Chivas USA,0
2013,2013-03-30,Chivas USA,2,1,Vancouver Whitecaps,0
2013,2013-03-30,Real Salt Lake,2,1,Seattle Sounders,0
2013,2013-03-30,Houston Dynamo,2,0,San Jose Earthquakes,0
2013,2013-03-30,Sporting Kansas City,2,0,Montreal Impact,0
2013,2013-03-30,Colorado Rapids,2,2,Portland Timbers,0
2013,2013-03-30,New England Revolution,0,1,FC Dallas,0
2013,2013-03-30,New York Red Bulls,2,1,Philadelphia Union,0
2013,2013-03-30,Toronto FC,2,2,Los Angeles Galaxy,0
2013,2013-04-05,Sporting Kansas City,1,0,DC United,0
2013,2013-04-06,Portland Timbers,2,0,Houston Dynamo,0
2013,2013-04-06,San Jose Earthquakes,1,1,Vancouver Whitecaps,0
2013,2013-04-06,Colorado Rapids,1,0,Real Salt Lake,0
2013,2013-04-06,Columbus Crew,1,1,Philadelphia Union,0
2013,2013-04-06,Toronto FC,2,2,FC Dallas,0
2013,2013-04-07,Chicago Fire,3,1,New York Red Bulls,0
2013,2013-04-13,Chivas USA,0,1,Colorado Rapids,0
2013,2013-04-13,FC Dallas,1,0,Los Angeles Galaxy,0
2013,2013-04-13,DC United,0,2,New York Red Bulls,0
2013,2013-04-13,Philadelphia Union,1,1,Toronto FC,0
2013,2013-04-13,Seattle Sounders,0,0,New England Revolution,0
2013,2013-04-13,Vancouver Whitecaps,1,1,Real Salt Lake,0
2013,2013-04-14,Portland Timbers,1,0,San Jose Earthquakes,0
2013,2013-04-14,Houston Dynamo,2,1,Chicago Fire,0
2013,2013-04-14,Montreal Impact,1,1,Columbus Crew,0
2013,2013-04-17,New York Red Bulls,0,1,Sporting Kansas City,0
2013,2013-04-20,Los Angeles Galaxy,2,0,Sporting Kansas City,0
2013,2013-04-20,Real Salt Lake,1,0,Chivas USA,0
2013,2013-04-20,Chicago Fire,1,0,Columbus Crew,0
2013,2013-04-20,FC Dallas,2,0,Vancouver Whitecaps,0
2013,2013-04-20,New York Red Bulls,4,1,New England Revolution,0
2013,2013-04-20,Colorado Rapids,0,1,Seattle Sounders,0
2013,2013-04-20,Toronto FC,1,1,Houston Dynamo,0
2013,2013-04-21,San Jose Earthquakes,1,1,Portland Timbers,0
2013,2013-04-21,DC United,2,3,Philadelphia Union,0
2013,2013-04-27,Chivas USA,2,2,San Jose Earthquakes,0
2013,2013-04-27,Real Salt Lake,0,2,Los Angeles Galaxy,0
2013,2013-04-27,Sporting Kansas City,2,3,Portland Timbers,0
2013,2013-04-27,Columbus Crew,3,0,DC United,0
2013,2013-04-27,New England Revolution,2,0,Philadelphia Union,0
2013,2013-04-27,Vancouver Whitecaps,2,2,FC Dallas,0
2013,2013-04-27,Montreal Impact,2,0,Chicago Fire,0
2013,2013-04-27,Toronto FC,1,2,New York Red Bulls,0
2013,2013-04-28,Houston Dynamo,1,1,Colorado Rapids,0
2013,2013-05-02,Portland Timbers,0,0,New England Revolution,0
2013,2013-05-04,Colorado Rapids,1,0,Toronto FC,0
2013,2013-05-04,Real Salt Lake,2,0,Vancouver Whitecaps,0
2013,2013-05-04,Columbus Crew,0,1,New York Red Bulls,0
2013,2013-05-04,Philadelphia Union,2,2,Seattle Sounders,0
2013,2013-05-04,San Jose Earthquakes,2,2,Montreal Impact,0
2013,2013-05-05,Los Angeles Galaxy,0,1,Houston Dynamo,0
2013,2013-05-05,Sporting Kansas City,4,0,Chivas USA,0
2013,2013-05-08,San Jose Earthquakes,2,1,Toronto FC,0
2013,2013-05-08,FC Dallas,1,1,Portland Timbers,0
2013,2013-05-08,Sporting Kansas City,0,1,Seattle Sounders,0
2013,2013-05-08,New England Revolution,1,2,Real Salt Lake,0
2013,2013-05-08,New York Red Bulls,2,1,Montreal Impact,0
2013,2013-05-08,DC United,0,4,Houston Dynamo,0
2013,2013-05-11,FC Dallas,2,1,DC United,0
2013,2013-05-11,Columbus Crew,0,2,Colorado Rapids,0
2013,2013-05-11,New England Revolution,1,1,New York Red Bulls,0
2013,2013-05-11,Vancouver Whitecaps,3,1,Los Angeles Galaxy,0
2013,2013-05-11,Seattle Sounders,4,0,San Jose Earthquakes,0
2013,2013-05-11,Montreal Impact,3,2,Real Salt Lake,0
2013,2013-05-11,Chicago Fire,0,1,Philadelphia Union,0
2013,2013-05-12,Houston Dynamo,0,1,Sporting Kansas City,0
2013,2013-05-12,Portland Timbers,3,0,Chivas USA,0
2013,2013-05-15,Philadelphia Union,1,4,Los Angeles Galaxy,0
2013,2013-05-18,San Jose Earthquakes,1,1,Colorado Rapids,0
2013,2013-05-18,Seattle Sounders,4,2,FC Dallas,0
2013,2013-05-18,Houston Dynamo,0,2,New England Revolution,0
2013,2013-05-18,Philadelphia Union,1,0,Chicago Fire,0
2013,2013-05-18,Vancouver Whitecaps,2,2,Portland Timbers,0
2013,2013-05-18,Toronto FC,0,1,Columbus Crew,0
2013,2013-05-19,Chivas USA,1,4,Real Salt Lake,0
2013,2013-05-19,DC United,1,1,Sporting Kansas City,0
2013,2013-05-19,New York Red Bulls,1,0,Los Angeles Galaxy,0
2013,2013-05-25,Colorado Rapids,2,0,Chivas USA,0
2013,2013-05-25,Real Salt Lake,1,1,Chicago Fire,0
2013,2013-05-25,FC Dallas,1,0,San Jose Earthquakes,0
2013,2013-05-25,New England Revolution,2,0,Toronto FC,0
2013,2013-05-25,DC United,0,2,Portland Timbers,0
2013,2013-05-25,Montreal Impact,5,3,Philadelphia Union,0
2013,2013-05-26,Los Angeles Galaxy,4,0,Seattle Sounders,0
2013,2013-05-26,New York Red Bulls,2,2,Columbus Crew,0
2013,2013-05-26,Sporting Kansas City,1,1,Houston Dynamo,0
2013,2013-06-01,Chivas USA,0,2,Seattle Sounders,0
2013,2013-06-01,Real Salt Lake,3,0,San Jose Earthquakes,0
2013,2013-06-01,Colorado Rapids,2,2,FC Dallas,0
2013,2013-06-01,Sporting Kansas City,1,2,Montreal Impact,0
2013,2013-06-01,Columbus Crew,1,1,Houston Dynamo,0
2013,2013-06-01,New York Red Bulls,1,2,Vancouver Whitecaps,0
2013,2013-06-01,Toronto FC,1,1,Philadelphia Union,0
2013,2013-06-02,Chicago Fire,2,0,DC United,0
2013,2013-06-02,Los Angeles Galaxy,0,5,New England Revolution,0
2013,2013-06-05,Philadelphia Union,3,0,Columbus Crew,0
2013,2013-06-08,Seattle Sounders,3,2,Vancouver Whitecaps,0
2013,2013-06-08,Real Salt Lake,3,1,Los Angeles Galaxy,0
2013,2013-06-08,Chicago Fire,2,2,Portland Timbers,0
2013,2013-06-08,New England Revolution,0,0,DC United,0
2013,2013-06-15,Vancouver Whitecaps,4,3,New England Revolution,0
2013,2013-06-15,Colorado Rapids,1,2,San Jose Earthquakes,0
2013,2013-06-15,Columbus Crew,2,0,Montreal Impact,0
2013,2013-06-15,DC United,1,2,Toronto FC,0
2013,2013-06-15,Portland Timbers,1,0,FC Dallas,0
2013,2013-06-19,Los Angeles Galaxy,0,0,Portland Timbers,0
2013,2013-06-19,Vancouver Whitecaps,3,1,Chivas USA,0
2013,2013-06-19,Chicago Fire,2,1,Colorado Rapids,0
2013,2013-06-19,Montreal Impact,2,0,Houston Dynamo,0
2013,2013-06-22,Real Salt Lake,2,0,Seattle Sounders,0
2013,2013-06-22,Houston Dynamo,0,0,Toronto FC,0
2013,2013-06-22,FC Dallas,2,2,Sporting Kansas City,0
2013,2013-06-22,Columbus Crew,1,2,Chicago Fire,0
2013,2013-06-22,DC United,1,0,San Jose Earthquakes,0
2013,2013-06-23,Chivas USA,0,1,Los Angeles Galaxy,0
2013,2013-06-23,Portland Timbers,3,0,Colorado Rapids,0
2013,2013-06-23,Philadelphia Union,3,0,New York Red Bulls,0
2013,2013-06-29,Chivas USA,1,1,New England Revolution,0
2013,2013-06-29,San Jose Earthquakes,3,2,Los Angeles Galaxy,0
2013,2013-06-29,Sporting Kansas City,3,2,Columbus Crew,0
2013,2013-06-29,DC United,0,1,Vancouver Whitecaps,0
2013,2013-06-29,Montreal Impact,3,4,Colorado Rapids,0
2013,2013-06-29,Philadelphia Union,2,2,FC Dallas,0
2013,2013-06-29,Toronto FC,0,1,Real Salt Lake,0
2013,2013-06-30,New York Red Bulls,2,0,Houston Dynamo,0
2013,2013-07-03,Real Salt Lake,2,2,Philadelphia Union,0
2013,2013-07-03,Seattle Sounders,2,0,DC United,0
2013,2013-07-03,Sporting Kansas City,1,1,Vancouver Whitecaps,0
2013,2013-07-03,Chicago Fire,3,2,San Jose Earthquakes,0
2013,2013-07-03,Toronto FC,3,3,Montreal Impact,0
2013,2013-07-04,Los Angeles Galaxy,2,1,Columbus Crew,0
2013,2013-07-04,Colorado Rapids,2,0,New York Red Bulls,0
2013,2013-07-04,FC Dallas,0,0,Chivas USA,0
2013,2013-07-06,Vancouver Whitecaps,2,0,Seattle Sounders,0
2013,2013-07-06,Houston Dynamo,1,0,Philadelphia Union,0
2013,2013-07-06,New England Revolution,2,0,San Jose Earthquakes,0
2013,2013-07-07,Los Angeles Galaxy,2,0,FC Dallas,0
2013,2013-07-07,Colorado Rapids,0,0,DC United,0
2013,2013-07-07,Montreal Impact,1,1,Chivas USA,0
2013,2013-07-07,Columbus Crew,1,0,Portland Timbers,0
2013,2013-07-07,Chicago Fire,1,2,Sporting Kansas City,0
2013,2013-07-12,Philadelphia Union,3,1,Chivas USA,0
2013,2013-07-13,Portland Timbers,2,1,Los Angeles Galaxy,0
2013,2013-07-13,San Jose Earthquakes,1,0,Seattle Sounders,0
2013,2013-07-13,FC Dallas,0,3,Real Salt Lake,0
2013,2013-07-13,Sporting Kansas City,3,0,Toronto FC,0
2013,2013-07-13,New England Revolution,1,2,Houston Dynamo,0
2013,2013-07-13,New York Red Bulls,4,0,Montreal Impact,0
2013,2013-07-14,Vancouver Whitecaps,3,1,Chicago Fire,0
2013,2013-07-17,Chivas USA,1,0,Toronto FC,0
2013,2013-07-17,Colorado Rapids,2,1,New England Revolution,0
2013,2013-07-20,Los Angeles Galaxy,2,1,Vancouver Whitecaps,0
2013,2013-07-20,Real Salt Lake,1,2,Sporting Kansas City,0
2013,2013-07-20,Chicago Fire,4,1,DC United,0
2013,2013-07-20,Columbus Crew,0,2,New England Revolution,0
2013,2013-07-20,Philadelphia Union,0,0,Portland Timbers,0
2013,2013-07-20,Montreal Impact,0,0,FC Dallas,0
2013,2013-07-20,Seattle Sounders,1,1,Colorado Rapids,0
2013,2013-07-20,Toronto FC,0,0,New York Red Bulls,0
2013,2013-07-27,San Jose Earthquakes,2,1,Portland Timbers,0
2013,2013-07-27,Houston Dynamo,1,1,Chicago Fire,0
2013,2013-07-27,Colorado Rapids,2,0,Los Angeles Galaxy,0
2013,2013-07-27,DC United,1,2,New England Revolution,0
2013,2013-07-27,Montreal Impact,1,0,Sporting Kansas City,0
2013,2013-07-27,New York Red Bulls,4,3,Real Salt Lake,0
2013,2013-07-27,Vancouver Whitecaps,0,1,Philadelphia Union,0
2013,2013-07-27,Toronto FC,2,1,Columbus Crew,0
2013,2013-07-28,Seattle Sounders,2,1,Chivas USA,0
2013,2013-08-03,Portland Timbers,1,1,Vancouver Whitecaps,0
2013,2013-08-03,Seattle Sounders,3,0,FC Dallas,0
2013,2013-08-03,San Jose Earthquakes,2,0,Chivas USA,0
2013,2013-08-03,Houston Dynamo,3,1,Columbus Crew,0
2013,2013-08-03,Colorado Rapids,2,2,Real Salt Lake,0
2013,2013-08-03,Philadelphia Union,1,2,Chicago Fire,0
2013,2013-08-03,DC United,3,1,Montreal Impact,0
2013,2013-08-03,Sporting Kansas City,2,3,New York Red Bulls,0
2013,2013-08-04,New England Revolution,0,1,Toronto FC,0
2013,2013-08-10,Real Salt Lake,1,0,Houston Dynamo,0
2013,2013-08-10,Chicago Fire,2,1,Montreal Impact,0
2013,2013-08-10,Sporting Kansas City,3,0,New England Revolution,0
2013,2013-08-10,Philadelphia Union,2,0,DC United,0
2013,2013-08-10,Columbus Crew,2,0,New York Red Bulls,0
2013,2013-08-10,Vancouver Whitecaps,2,0,San Jose Earthquakes,0
2013,2013-08-10,Toronto FC,1,2,Seattle Sounders,0
2013,2013-08-11,Chivas USA,1,1,Colorado Rapids,0
2013,2013-08-11,FC Dallas,3,3,Los Angeles Galaxy,0
2013,2013-08-17,Portland Timbers,2,1,FC Dallas,0
2013,2013-08-17,Los Angeles Galaxy,4,2,Real Salt Lake,0
2013,2013-08-17,Colorado Rapids,2,0,Vancouver Whitecaps,0
2013,2013-08-17,Houston Dynamo,3,1,Seattle Sounders,0
2013,2013-08-17,New York Red Bulls,0,0,Philadelphia Union,0
2013,2013-08-17,Columbus Crew,2,0,Toronto FC,0
2013,2013-08-17,New England Revolution,2,0,Chicago Fire,0
2013,2013-08-17,Montreal Impact,2,1,DC United,0
2013,2013-08-18,San Jose Earthquakes,1,0,Sporting Kansas City,0
2013,2013-08-21,Portland Timbers,3,3,Real Salt Lake,0
2013,2013-08-21,Chivas USA,1,3,FC Dallas,0
2013,2013-08-23,Chicago Fire,1,0,Sporting Kansas City,0
2013,2013-08-24,Real Salt Lake,4,0,Columbus Crew,0
2013,2013-08-24,FC Dallas,2,2,San Jose Earthquakes,0
2013,2013-08-24,Vancouver Whitecaps,0,1,Los Angeles Galaxy,0
2013,2013-08-24,DC United,1,1,Toronto FC,0
2013,2013-08-24,Montreal Impact,5,0,Houston Dynamo,0
2013,2013-08-25,Seattle Sounders,1,0,Portland Timbers,0
2013,2013-08-25,New England Revolution,5,1,Philadelphia Union,0
2013,2013-08-25,Chivas USA,3,2,New York Red Bulls,0
2013,2013-08-30,Real Salt Lake,4,2,Portland Timbers,0
2013,2013-08-30,Toronto FC,1,1,New England Revolution,0
2013,2013-08-31,Los Angeles Galaxy,3,0,San Jose Earthquakes,0
2013,2013-08-31,Sporting Kansas City,2,1,Colorado Rapids,0
2013,2013-08-31,New York Red Bulls,2,1,DC United,0
2013,2013-08-31,Columbus Crew,0,1,Seattle Sounders,0
2013,2013-08-31,Philadelphia Union,0,0,Montreal Impact,0
2013,2013-09-01,Vancouver Whitecaps,2,2,Chivas USA,0
2013,2013-09-01,Chicago Fire,1,1,Houston Dynamo,0
2013,2013-09-04,Seattle Sounders,1,0,Chivas USA,0
2013,2013-09-04,Columbus Crew,2,0,Houston Dynamo,0
2013,2013-09-07,Portland Timbers,4,0,Toronto FC,0
2013,2013-09-07,Los Angeles Galaxy,0,1,Colorado Rapids,0
2013,2013-09-07,Seattle Sounders,2,1,Chicago Fire,0
2013,2013-09-07,FC Dallas,3,1,Vancouver Whitecaps,0
2013,2013-09-07,Sporting Kansas City,3,0,Columbus Crew,0
2013,2013-09-08,San Jose Earthquakes,1,0,Philadelphia Union,0
2013,2013-09-08,Chivas USA,1,0,DC United,0
2013,2013-09-08,New England Revolution,2,4,Montreal Impact,0
2013,2013-09-08,Houston Dynamo,1,4,New York Red Bulls,0
2013,2013-09-11,Toronto FC,1,1,Chicago Fire,0
2013,2013-09-13,Seattle Sounders,2,0,Real Salt Lake,0
2013,2013-09-14,Chivas USA,1,1,Portland Timbers,0
2013,2013-09-14,San Jose Earthquakes,0,0,Vancouver Whitecaps,0
2013,2013-09-14,Colorado Rapids,2,1,FC Dallas,0
2013,2013-09-14,Chicago Fire,3,2,New England Revolution,0
2013,2013-09-14,Philadelphia Union,0,1,Houston Dynamo,0
2013,2013-09-14,New York Red Bulls,2,0,Toronto FC,0
2013,2013-09-14,DC United,2,2,Los Angeles Galaxy,0
2013,2013-09-14,Montreal Impact,1,2,Columbus Crew,0
2013,2013-09-20,Portland Timbers,1,0,Colorado Rapids,0
2013,2013-09-21,Los Angeles Galaxy,1,1,Seattle Sounders,0
2013,2013-09-21,Real Salt Lake,1,2,San Jose Earthquakes,0
2013,2013-09-21,Houston Dynamo,5,1,Chivas USA,0
2013,2013-09-21,Columbus Crew,3,0,Chicago Fire,0
2013,2013-09-21,New England Revolution,2,1,DC United,0
2013,2013-09-21,Toronto FC,1,2,Sporting Kansas City,0
2013,2013-09-21,Montreal Impact,0,3,Vancouver Whitecaps,0
2013,2013-09-22,New York Red Bulls,1,0,FC Dallas,0
2013,2013-09-27,Sporting Kansas City,0,1,Philadelphia Union,0
2013,2013-09-28,Chicago Fire,2,2,Montreal Impact,0
2013,2013-09-28,New England Revolution,1,1,Houston Dynamo,0
2013,2013-09-28,Vancouver Whitecaps,0,1,Real Salt Lake,0
2013,2013-09-28,Toronto FC,4,1,DC United,0
2013,2013-09-29,Chivas USA,0,1,San Jose Earthquakes,0
2013,2013-09-29,Seattle Sounders,1,1,New York Red Bulls,0
2013,2013-09-29,FC Dallas,2,4,Columbus Crew,0
2013,2013-09-29,Portland Timbers,1,0,Los Angeles Galaxy,0
2013,2013-10-04,Houston Dynamo,1,0,Montreal Impact,0
2013,2013-10-04,DC United,0,3,Chicago Fire,0
2013,2013-10-05,Colorado Rapids,5,1,Seattle Sounders,0
2013,2013-10-05,Real Salt Lake,1,1,FC Dallas,0
2013,2013-10-05,Columbus Crew,0,1,Sporting Kansas City,0
2013,2013-10-05,Philadelphia Union,1,0,Toronto FC,0
2013,2013-10-05,New York Red Bulls,2,2,New England Revolution,0
2013,2013-10-06,Vancouver Whitecaps,2,2,Portland Timbers,0
2013,2013-10-06,Los Angeles Galaxy,5,0,Chivas USA,0
2013,2013-10-09,San Jose Earthquakes,1,0,Colorado Rapids,0
2013,2013-10-09,Seattle Sounders,1,4,Vancouver Whitecaps,0
2013,2013-10-09,Houston Dynamo,0,0,Sporting Kansas City,0
2013,2013-10-12,FC Dallas,2,3,Chicago Fire,0
2013,2013-10-12,DC United,1,1,Philadelphia Union,0
2013,2013-10-12,Montreal Impact,0,1,New England Revolution,0
2013,2013-10-13,Portland Timbers,1,0,Seattle Sounders,0
2013,2013-10-16,Los Angeles Galaxy,1,0,Montreal Impact,0
2013,2013-10-18,Sporting Kansas City,1,0,DC United,0
2013,2013-10-19,Portland Timbers,0,0,Real Salt Lake,0
2013,2013-10-19,Chicago Fire,1,0,Toronto FC,0
2013,2013-10-19,New England Revolution,3,2,Columbus Crew,0
2013,2013-10-19,Colorado Rapids,3,2,Vancouver Whitecaps,0
2013,2013-10-19,FC Dallas,2,0,Seattle Sounders,0
2013,2013-10-19,Montreal Impact,2,1,Philadelphia Union,0
2013,2013-10-20,Los Angeles Galaxy,0,0,San Jose Earthquakes,0
2013,2013-10-20,Houston Dynamo,0,3,New York Red Bulls,0
2013,2013-10-23,Real Salt Lake,2,1,Chivas USA,0
2013,2013-10-26,Chivas USA,0,5,Portland Timbers,0
